Date,Traffic_Source,Sessions,Users,Page_Views,Bounce_Rate,Avg_Session_Duration,Device_Category
2023-07-31 08:00:00,Organic,162,416,5244.0,31.09,259.02,Desktop
2023-07-31 09:00:00,Organic,1973,1053,4165.0,29.7,192.53,Tablet
2023-07-31 10:00:00,Social Media,665,680,1132.0,63.86,126.26,Tablet
2023-07-31 11:00:00,Direct,1987,965,1775.0,49.74,208.09,Mobile
2023-07-31 12:00:00,Paid,407,137,5750.0,42.53,120.99,Tablet
2023-07-31 13:00:00,Organic,1893,475,4636.0,32.97,304.38,Mobile
2023-07-31 14:00:00,Organic,1370,979,5103.0,33.4,246.34,Mobile
2023-07-31 15:00:00,Social Media,1688,858,5045.0,64.53,119.79,Mobile
2023-07-31 16:00:00,Paid,677,125,5641.0,49.23,146.57,Tablet
2023-07-31 17:00:00,Paid,1511,680,1735.0,46.45,203.43,Mobile
2023-07-31 18:00:00,Social Media,1565,863,2675.0,66.0,116.01,Desktop
2023-07-31 19:00:00,Paid,1939,750,4601.0,43.15,209.69,Mobile
2023-07-31 20:00:00,Organic,1678,713,5752.0,33.58,219.84,Tablet
2023-07-31 21:00:00,Direct,916,1291,6900.0,47.71,139.3,Tablet
2023-07-31 22:00:00,Direct,1502,217,936.0,48.76,247.79,Desktop
2023-07-31 23:00:00,Paid,1202,974,3438.0,49.22,195.78,Mobile
2023-08-01 00:00:00,Referral,471,364,8589.0,36.72,199.16,Tablet
2023-08-01 01:00:00,Direct,195,286,579.0,45.97,201.9,Mobile
2023-08-01 02:00:00,Organic,1585,840,7278.0,34.49,257.14,Desktop
2023-08-01 03:00:00,Social Media,1538,878,4718.0,63.72,155.99,Tablet
2023-08-01 04:00:00,Organic,1227,1359,4453.0,35.71,286.83,Mobile
2023-08-01 05:00:00,Direct,312,855,3325.0,39.83,178.24,Tablet
2023-08-01 06:00:00,Social Media,357,1429,4090.0,55.59,142.94,Desktop
2023-08-01 07:00:00,Referral,1320,1189,8594.0,33.59,261.81,Desktop
2023-08-01 08:00:00,Paid,1751,1482,1530.0,55.0,226.26,Tablet
2023-08-01 09:00:00,Direct,272,524,1604.0,51.18,153.54,Desktop
2023-08-01 10:00:00,Organic,176,659,5208.0,31.54,229.01,Tablet
2023-08-01 11:00:00,Referral,1662,136,586.0,40.66,237.26,Desktop
2023-08-01 12:00:00,Referral,172,310,663.0,49.39,200.31,Mobile
2023-08-01 13:00:00,Organic,1076,124,3304.0,37.25,233.26,Tablet
2023-08-01 14:00:00,Direct,1109,229,4749.0,50.49,218.22,Tablet
2023-08-01 15:00:00,Organic,1977,1003,2743.0,36.18,196.51,Tablet
2023-08-01 16:00:00,Organic,672,788,3184.0,31.0,238.07,Mobile
2023-08-01 17:00:00,Direct,1919,256,740.0,41.97,136.22,Mobile
2023-08-01 18:00:00,Direct,1077,1094,3073.0,46.65,230.35,Tablet
2023-08-01 19:00:00,Referral,1450,175,808.0,39.46,209.05,Tablet
2023-08-01 20:00:00,Organic,432,1237,3390.0,27.87,215.71,Desktop
2023-08-01 21:00:00,Organic,306,292,425.0,36.49,279.7,Mobile
2023-08-01 22:00:00,Paid,558,1144,5583.0,41.79,166.97,Tablet
2023-08-01 23:00:00,Paid,1399,809,569.0,49.0,188.07,Mobile
2023-08-02 00:00:00,Direct,163,1208,7704.0,44.48,193.83,Tablet
2023-08-02 01:00:00,Organic,482,1253,5292.0,35.43,246.14,Desktop
2023-08-02 02:00:00,Direct,786,1354,7865.0,53.24,163.51,Mobile
2023-08-02 03:00:00,Organic,368,326,468.0,36.23,211.84,Desktop
2023-08-02 04:00:00,Direct,1447,1179,760.0,51.64,159.22,Tablet
2023-08-02 05:00:00,Paid,185,92,806.0,48.11,197.14,Mobile
2023-08-02 06:00:00,Organic,1639,412,2121.0,34.82,269.74,Mobile
2023-08-02 07:00:00,Organic,630,226,3088.0,36.46,222.12,Desktop
2023-08-02 08:00:00,Direct,447,1353,6203.0,47.95,218.88,Desktop
2023-08-02 09:00:00,Social Media,1848,382,3429.0,57.86,130.12,Tablet
2023-08-02 10:00:00,Direct,1395,708,6241.0,47.82,215.99,Tablet
2023-08-02 11:00:00,Direct,1887,458,4521.0,43.35,190.45,Mobile
2023-08-02 12:00:00,Organic,1635,201,7863.0,33.07,241.66,Mobile
2023-08-02 13:00:00,Organic,844,757,2121.0,41.47,227.57,Desktop
2023-08-02 14:00:00,Organic,1353,577,3777.0,28.85,230.28,Mobile
2023-08-02 15:00:00,Organic,292,507,1015.0,32.84,194.54,Desktop
2023-08-02 16:00:00,Direct,433,1097,4726.0,39.92,236.85,Desktop
2023-08-02 17:00:00,Organic,196,220,7695.0,40.42,214.53,Desktop
2023-08-02 18:00:00,Organic,1017,485,3686.0,44.16,196.91,Desktop
2023-08-02 19:00:00,Paid,348,210,4988.0,49.83,157.13,Tablet
2023-08-02 20:00:00,Social Media,875,1328,4217.0,57.85,113.83,Mobile
2023-08-02 21:00:00,Direct,109,1499,1457.0,42.59,180.42,Desktop
2023-08-02 22:00:00,Paid,598,1228,2222.0,48.37,152.8,Desktop
2023-08-02 23:00:00,Organic,837,132,2318.0,38.5,229.23,Tablet
2023-08-03 00:00:00,Organic,1748,1097,3040.0,33.95,281.34,Desktop
2023-08-03 01:00:00,Direct,269,414,1697.0,44.11,216.35,Desktop
2023-08-03 02:00:00,Direct,1478,779,1876.0,34.24,225.9,Mobile
2023-08-03 03:00:00,Social Media,1657,1256,3779.0,56.34,33.51,Tablet
2023-08-03 04:00:00,Direct,1886,449,1153.0,48.26,197.8,Mobile
2023-08-03 05:00:00,Organic,559,410,3431.0,43.28,235.31,Tablet
2023-08-03 06:00:00,Direct,248,495,4081.0,50.7,183.76,Desktop
2023-08-03 07:00:00,Organic,1107,524,4972.0,32.76,263.88,Desktop
2023-08-03 08:00:00,Referral,236,238,2035.0,39.81,230.09,Tablet
2023-08-03 09:00:00,Organic,1394,187,3267.0,45.1,252.33,Desktop
2023-08-03 10:00:00,Direct,365,758,5247.0,52.78,197.33,Tablet
2023-08-03 11:00:00,Paid,232,945,7501.0,43.6,158.22,Desktop
2023-08-03 12:00:00,Organic,356,493,3415.0,30.2,253.01,Tablet
2023-08-03 13:00:00,Social Media,1702,747,4483.0,52.36,88.43,Mobile
2023-08-03 14:00:00,Direct,1891,1239,4359.0,41.18,223.54,Mobile
2023-08-03 15:00:00,Direct,151,195,2153.0,37.8,198.57,Desktop
2023-08-03 16:00:00,Organic,199,382,711.0,38.35,267.1,Mobile
2023-08-03 17:00:00,Paid,1585,308,4699.0,57.44,187.01,Tablet
2023-08-03 18:00:00,Organic,1640,366,2993.0,38.26,237.28,Mobile
2023-08-03 19:00:00,Paid,1098,1309,5731.0,53.44,226.71,Desktop
2023-08-03 20:00:00,Direct,1334,427,4846.0,43.09,158.66,Desktop
2023-08-03 21:00:00,Direct,478,1028,1244.0,34.73,203.36,Mobile
2023-08-03 22:00:00,Organic,954,382,9021.0,32.24,254.74,Mobile
2023-08-03 23:00:00,Direct,537,953,2327.0,47.56,211.09,Desktop
2023-08-04 00:00:00,Direct,848,1468,6128.0,48.58,232.15,Mobile
2023-08-04 01:00:00,Referral,1938,447,2177.0,38.27,188.07,Tablet
2023-08-04 02:00:00,Direct,146,1416,5843.0,44.91,195.04,Tablet
2023-08-04 03:00:00,Direct,1774,1409,4213.0,41.8,200.96,Desktop
2023-08-04 04:00:00,Paid,1672,835,5868.0,52.43,188.69,Desktop
2023-08-04 05:00:00,Paid,1067,110,6971.0,56.68,176.03,Mobile
2023-08-04 06:00:00,Organic,1904,184,1059.0,32.81,237.98,Tablet
2023-08-04 07:00:00,Organic,503,919,1586.0,34.2,211.04,Desktop
2023-08-04 08:00:00,Organic,1590,104,4301.0,37.85,203.97,Mobile
2023-08-04 09:00:00,Organic,291,808,4326.0,27.37,242.81,Tablet
2023-08-04 10:00:00,Paid,1074,520,7495.0,53.39,172.44,Tablet
2023-08-04 11:00:00,Organic,1981,947,1553.0,29.47,251.78,Tablet
2023-08-04 12:00:00,Organic,1051,1303,3933.0,35.42,254.33,Desktop
2023-08-04 13:00:00,Organic,181,489,1565.0,43.56,290.61,Tablet
2023-08-04 14:00:00,Direct,493,411,2093.0,39.46,226.56,Tablet
2023-08-04 15:00:00,Direct,667,861,6523.0,48.22,225.96,Mobile
2023-08-04 16:00:00,Direct,1106,483,2770.0,38.64,147.53,Desktop
2023-08-04 17:00:00,Social Media,1821,1117,5493.0,62.51,115.05,Desktop
2023-08-04 18:00:00,Organic,976,1490,1543.0,35.68,246.4,Tablet
2023-08-04 19:00:00,Organic,1993,564,3151.0,38.14,267.18,Tablet
2023-08-04 20:00:00,Social Media,1928,545,670.0,63.08,112.84,Tablet
2023-08-04 21:00:00,Direct,1375,465,2485.0,46.38,212.42,Mobile
2023-08-04 22:00:00,Paid,1855,201,408.0,42.39,175.39,Desktop
2023-08-04 23:00:00,Direct,172,1167,1207.0,38.08,222.34,Tablet
2023-08-05 00:00:00,Organic,1588,1490,5098.0,35.56,237.32,Desktop
2023-08-05 01:00:00,Social Media,1728,1427,2408.0,68.83,87.14,Mobile
2023-08-05 02:00:00,Social Media,1471,621,4715.0,52.18,160.05,Tablet
2023-08-05 03:00:00,Organic,1644,1384,6050.0,36.69,223.9,Mobile
2023-08-05 04:00:00,Direct,1569,379,679.0,47.96,187.84,Mobile
2023-08-05 05:00:00,Organic,746,1325,3637.0,39.13,263.1,Desktop
2023-08-05 06:00:00,Referral,1418,909,2564.0,36.18,276.51,Mobile
2023-08-05 07:00:00,Organic,617,808,7307.0,31.02,236.62,Desktop
2023-08-05 08:00:00,Social Media,1525,145,5388.0,54.03,53.53,Mobile
2023-08-05 09:00:00,Referral,1582,1408,4008.0,28.2,193.79,Tablet
2023-08-05 10:00:00,Organic,691,526,466.0,28.85,226.16,Desktop
2023-08-05 11:00:00,Organic,707,1334,4328.0,42.72,231.66,Mobile
2023-08-05 12:00:00,Direct,397,277,3923.0,47.97,236.05,Mobile
2023-08-05 13:00:00,Organic,961,648,4713.0,24.63,196.37,Mobile
2023-08-05 14:00:00,Organic,896,628,2599.0,35.47,234.25,Mobile
2023-08-05 15:00:00,Organic,1495,733,4057.0,39.36,233.49,Desktop
2023-08-05 16:00:00,Organic,1002,1093,7442.0,30.34,252.21,Desktop
2023-08-05 17:00:00,Paid,1197,696,3081.0,48.87,170.01,Desktop
2023-08-05 18:00:00,Referral,1662,1370,5243.0,37.83,245.78,Tablet
2023-08-05 19:00:00,Paid,1227,446,8083.0,41.95,149.51,Mobile
2023-08-05 20:00:00,Social Media,744,543,4936.0,62.97,130.0,Mobile
2023-08-05 21:00:00,Referral,674,258,4001.0,43.27,208.98,Tablet
2023-08-05 22:00:00,Direct,342,104,3229.0,47.58,179.34,Tablet
2023-08-05 23:00:00,Direct,1465,1222,4451.0,49.13,223.19,Desktop
2023-08-06 00:00:00,Referral,1017,90,543.0,43.73,224.69,Tablet
2023-08-06 01:00:00,Paid,1958,433,4636.0,48.58,215.55,Tablet
2023-08-06 02:00:00,Organic,243,1402,4104.0,37.21,242.29,Desktop
2023-08-06 03:00:00,Organic,836,569,4329.0,29.24,200.97,Tablet
2023-08-06 04:00:00,Referral,1681,230,6561.0,38.21,195.42,Tablet
2023-08-06 05:00:00,Social Media,723,425,2267.0,55.03,117.29,Desktop
2023-08-06 06:00:00,Paid,1092,571,4602.0,41.31,207.45,Mobile
2023-08-06 07:00:00,Direct,851,554,3197.0,45.33,212.54,Tablet
2023-08-06 08:00:00,Paid,187,480,1010.0,51.89,163.47,Mobile
2023-08-06 09:00:00,Organic,1852,1363,3260.0,33.55,240.14,Desktop
2023-08-06 10:00:00,Social Media,1280,1437,4672.0,63.4,60.88,Mobile
2023-08-06 11:00:00,Referral,418,296,331.0,32.48,219.33,Desktop
2023-08-06 12:00:00,Organic,1941,1486,1811.0,28.21,233.47,Mobile
2023-08-06 13:00:00,Social Media,773,627,425.0,62.17,63.05,Tablet
2023-08-06 14:00:00,Paid,681,1119,1084.0,43.8,191.49,Mobile
2023-08-06 15:00:00,Paid,1863,1044,5429.0,47.38,144.77,Desktop
2023-08-06 16:00:00,Organic,1478,1118,851.0,20.13,214.12,Tablet
2023-08-06 17:00:00,Referral,1938,958,946.0,28.99,225.23,Tablet
2023-08-06 18:00:00,Paid,1631,1075,1432.0,50.71,177.12,Mobile
2023-08-06 19:00:00,Social Media,394,735,6300.0,67.5,159.33,Mobile
2023-08-06 20:00:00,Direct,1686,133,4039.0,49.54,170.8,Tablet
2023-08-06 21:00:00,Organic,1378,563,6644.0,39.08,233.28,Desktop
2023-08-06 22:00:00,Organic,1608,636,270.0,31.03,219.14,Desktop
2023-08-06 23:00:00,Organic,1892,1177,3252.0,32.57,259.03,Mobile
2023-08-07 00:00:00,Referral,356,1127,2027.0,37.91,210.19,Tablet
2023-08-07 01:00:00,Paid,1364,324,1136.0,48.52,237.59,Desktop
2023-08-07 02:00:00,Organic,121,1255,1569.0,31.89,240.92,Tablet
2023-08-07 03:00:00,Direct,774,573,1796.0,45.85,167.88,Desktop
2023-08-07 04:00:00,Organic,346,344,2224.0,38.28,226.32,Tablet
2023-08-07 05:00:00,Organic,991,953,4175.0,30.18,247.98,Tablet
2023-08-07 06:00:00,Organic,1154,396,7923.0,32.25,252.8,Mobile
2023-08-07 07:00:00,Organic,485,356,3848.0,42.34,245.97,Tablet
2023-08-07 08:00:00,Direct,472,1445,8224.0,45.57,153.23,Desktop
2023-08-07 09:00:00,Paid,100,777,992.0,48.26,136.02,Mobile
2023-08-07 10:00:00,Paid,668,1191,6517.0,47.86,146.69,Desktop
2023-08-07 11:00:00,Organic,1940,182,5567.0,29.29,190.38,Tablet
2023-08-07 12:00:00,Paid,1851,904,2407.0,51.84,190.43,Tablet
2023-08-07 13:00:00,Paid,194,137,3754.0,57.36,170.91,Desktop
2023-08-07 14:00:00,Organic,1620,490,2960.0,34.2,271.15,Mobile
2023-08-07 15:00:00,Referral,602,587,3576.0,35.4,248.38,Mobile
2023-08-07 16:00:00,Organic,1706,218,5671.0,30.2,242.74,Tablet
2023-08-07 17:00:00,Organic,202,326,5398.0,31.01,273.75,Tablet
2023-08-07 18:00:00,Paid,1455,172,3459.0,44.26,153.2,Mobile
2023-08-07 19:00:00,Direct,606,549,1999.0,41.98,236.72,Desktop
2023-08-07 20:00:00,Direct,135,800,3279.0,45.1,189.44,Mobile
2023-08-07 21:00:00,Organic,1433,1267,2795.0,32.54,243.07,Desktop
2023-08-07 22:00:00,Direct,1552,1293,7245.0,45.13,145.92,Mobile
2023-08-07 23:00:00,Paid,1531,707,3462.0,56.8,164.87,Tablet
2023-08-08 00:00:00,Paid,1333,1065,839.0,46.03,215.66,Desktop
2023-08-08 01:00:00,Social Media,1744,644,5811.0,55.79,107.0,Mobile
2023-08-08 02:00:00,Paid,1144,452,4271.0,51.54,170.46,Mobile
2023-08-08 03:00:00,Direct,1731,518,7077.0,38.98,214.97,Desktop
2023-08-08 04:00:00,Direct,476,930,8039.0,43.46,186.92,Desktop
2023-08-08 05:00:00,Paid,336,491,5529.0,57.34,169.01,Mobile
2023-08-08 06:00:00,Social Media,578,1211,4411.0,57.25,85.48,Desktop
2023-08-08 07:00:00,Direct,172,206,1121.0,48.35,138.35,Mobile
2023-08-08 08:00:00,Direct,592,599,3711.0,47.22,158.49,Desktop
2023-08-08 09:00:00,Organic,1053,1200,3219.0,31.19,230.5,Mobile
2023-08-08 10:00:00,Direct,812,1222,2593.0,37.32,151.99,Desktop
2023-08-08 11:00:00,Social Media,533,369,2759.0,57.67,150.22,Tablet
2023-08-08 12:00:00,Direct,562,696,6826.0,40.43,258.99,Mobile
2023-08-08 13:00:00,Paid,1392,544,7137.0,51.78,145.66,Mobile
2023-08-08 14:00:00,Organic,315,93,2528.0,41.72,238.77,Desktop
2023-08-08 15:00:00,Paid,367,228,4153.0,53.04,194.9,Mobile
2023-08-08 16:00:00,Social Media,351,588,2821.0,68.61,143.5,Desktop
2023-08-08 17:00:00,Organic,1249,1268,1247.0,34.71,195.44,Mobile
2023-08-08 18:00:00,Direct,871,1368,666.0,39.01,224.73,Desktop
2023-08-08 19:00:00,Organic,562,302,1908.0,33.48,201.63,Tablet
2023-08-08 20:00:00,Organic,1203,285,4595.0,29.35,247.43,Tablet
2023-08-08 21:00:00,Social Media,259,281,574.0,57.66,110.26,Desktop
2023-08-08 22:00:00,Organic,339,242,1660.0,29.64,254.32,Desktop
2023-08-08 23:00:00,Paid,922,222,3862.0,55.78,219.92,Desktop
2023-08-09 00:00:00,Organic,1087,449,5126.0,38.71,220.33,Tablet
2023-08-09 01:00:00,Organic,1550,1154,1376.0,41.92,269.05,Desktop
2023-08-09 02:00:00,Organic,733,1479,7773.0,38.7,271.38,Tablet
2023-08-09 03:00:00,Organic,1753,713,6529.0,26.2,243.21,Tablet
2023-08-09 04:00:00,Organic,1607,778,4871.0,35.79,261.98,Tablet
2023-08-09 05:00:00,Paid,694,1119,1779.0,47.57,167.76,Desktop
2023-08-09 06:00:00,Paid,1065,1225,738.0,44.98,143.15,Mobile
2023-08-09 07:00:00,Organic,301,771,2529.0,40.89,236.7,Tablet
2023-08-09 08:00:00,Direct,615,1420,3172.0,47.06,234.79,Tablet
2023-08-09 09:00:00,Organic,175,942,3150.0,35.64,260.82,Tablet
2023-08-09 10:00:00,Referral,1017,381,5624.0,46.57,199.07,Desktop
2023-08-09 11:00:00,Organic,1507,1492,8648.0,35.03,221.31,Mobile
2023-08-09 12:00:00,Organic,232,725,1737.0,39.27,193.34,Mobile
2023-08-09 13:00:00,Social Media,1738,1330,774.0,53.89,180.97,Mobile
2023-08-09 14:00:00,Organic,342,131,5296.0,36.51,236.4,Tablet
2023-08-09 15:00:00,Organic,1726,143,3772.0,36.48,224.21,Mobile
2023-08-09 16:00:00,Paid,652,358,4529.0,55.99,122.44,Mobile
2023-08-09 17:00:00,Organic,1923,1083,7391.0,34.7,227.76,Tablet
2023-08-09 18:00:00,Referral,100,1481,7318.0,48.95,221.72,Mobile
2023-08-09 19:00:00,Social Media,1969,1240,3821.0,62.66,98.53,Tablet
2023-08-09 20:00:00,Organic,1325,806,6046.0,38.92,199.82,Tablet
2023-08-09 21:00:00,Social Media,465,1468,2326.0,57.68,145.99,Mobile
2023-08-09 22:00:00,Referral,975,926,9534.0,37.5,260.49,Mobile
2023-08-09 23:00:00,Referral,505,1490,2232.0,39.25,245.23,Desktop
2023-08-10 00:00:00,Organic,947,975,1482.0,32.2,183.94,Tablet
2023-08-10 01:00:00,Direct,769,1479,9488.0,44.87,192.41,Mobile
2023-08-10 02:00:00,Paid,1092,1374,5815.0,55.64,176.6,Mobile
2023-08-10 03:00:00,Paid,191,609,6335.0,49.1,139.79,Desktop
2023-08-10 04:00:00,Organic,1907,106,3470.0,30.88,238.49,Tablet
2023-08-10 05:00:00,Referral,306,207,1269.0,28.12,175.69,Tablet
2023-08-10 06:00:00,Organic,1302,1199,803.0,38.73,282.54,Tablet
2023-08-10 07:00:00,Direct,605,612,6932.0,50.21,194.25,Tablet
2023-08-10 08:00:00,Direct,1273,303,1635.0,42.09,186.9,Mobile
2023-08-10 09:00:00,Organic,416,171,6258.0,39.0,291.5,Mobile
2023-08-10 10:00:00,Direct,825,1168,6862.0,43.15,195.26,Desktop
2023-08-10 11:00:00,Direct,1798,843,3280.0,42.64,184.5,Tablet
2023-08-10 12:00:00,Organic,807,805,2860.0,42.84,227.46,Mobile
2023-08-10 13:00:00,Direct,983,375,826.0,39.02,141.29,Tablet
2023-08-10 14:00:00,Organic,817,1222,4437.0,38.22,279.34,Desktop
2023-08-10 15:00:00,Direct,1834,999,1355.0,45.97,187.6,Mobile
2023-08-10 16:00:00,Organic,326,292,3982.0,32.19,279.2,Tablet
2023-08-10 17:00:00,Organic,1510,1374,6768.0,38.9,239.71,Desktop
2023-08-10 18:00:00,Organic,1450,1428,2648.0,33.51,192.85,Mobile
2023-08-10 19:00:00,Organic,1373,588,4220.0,34.42,260.44,Tablet
2023-08-10 20:00:00,Referral,887,585,8382.0,38.7,191.69,Mobile
2023-08-10 21:00:00,Social Media,1264,184,1218.0,62.05,101.93,Desktop
2023-08-10 22:00:00,Organic,1387,366,3614.0,38.99,275.89,Desktop
2023-08-10 23:00:00,Direct,1787,545,3841.0,41.77,200.04,Desktop
2023-08-11 00:00:00,Organic,1773,1404,8998.0,39.27,212.89,Tablet
2023-08-11 01:00:00,Referral,1205,684,1046.0,35.86,246.3,Mobile
2023-08-11 02:00:00,Referral,752,965,4024.0,32.19,180.41,Mobile
2023-08-11 03:00:00,Referral,1184,1378,2083.0,34.81,233.21,Desktop
2023-08-11 04:00:00,Direct,1586,416,618.0,47.32,235.47,Tablet
2023-08-11 05:00:00,Organic,1523,1023,2564.0,36.83,203.31,Desktop
2023-08-11 06:00:00,Organic,526,174,3784.0,38.75,267.04,Mobile
2023-08-11 07:00:00,Social Media,680,936,2125.0,60.7,130.89,Mobile
2023-08-11 08:00:00,Paid,281,1398,6012.0,49.37,160.76,Mobile
2023-08-11 09:00:00,Direct,1247,123,4922.0,41.23,192.65,Desktop
2023-08-11 10:00:00,Direct,631,379,4784.0,47.04,170.41,Tablet
2023-08-11 11:00:00,Organic,1508,215,2760.0,37.4,216.53,Desktop
2023-08-11 12:00:00,Referral,1519,1389,3662.0,32.46,189.85,Desktop
2023-08-11 13:00:00,Organic,1625,143,1044.0,30.31,268.67,Desktop
2023-08-11 14:00:00,Direct,266,255,2631.0,42.09,156.59,Tablet
2023-08-11 15:00:00,Referral,1603,701,5061.0,24.86,261.48,Desktop
2023-08-11 16:00:00,Paid,1176,689,3417.0,55.55,174.91,Tablet
2023-08-11 17:00:00,Organic,748,439,5772.0,31.44,209.24,Mobile
2023-08-11 18:00:00,Paid,241,1449,718.0,52.13,205.73,Desktop
2023-08-11 19:00:00,Organic,1315,1337,4873.0,39.85,229.47,Tablet
2023-08-11 20:00:00,Organic,364,573,2012.0,37.55,237.59,Tablet
2023-08-11 21:00:00,Organic,514,848,6830.0,48.74,240.91,Mobile
2023-08-11 22:00:00,Organic,1948,433,5717.0,34.89,233.27,Mobile
2023-08-11 23:00:00,Direct,866,675,9346.0,49.31,203.4,Desktop
2023-08-12 00:00:00,Organic,1819,1276,5009.0,37.01,205.11,Mobile
2023-08-12 01:00:00,Paid,562,630,4285.0,44.02,200.98,Tablet
2023-08-12 02:00:00,Paid,332,1366,3245.0,50.74,223.91,Mobile
2023-08-12 03:00:00,Direct,1803,1112,4417.0,48.83,225.15,Mobile
2023-08-12 04:00:00,Organic,881,171,2101.0,31.97,251.17,Mobile
2023-08-12 05:00:00,Paid,1337,181,5925.0,41.31,199.59,Tablet
2023-08-12 06:00:00,Paid,320,1332,1177.0,47.62,193.14,Desktop
2023-08-12 07:00:00,Social Media,623,957,2918.0,66.24,55.94,Tablet
2023-08-12 08:00:00,Referral,1743,1368,4635.0,37.19,193.96,Tablet
2023-08-12 09:00:00,Paid,616,716,790.0,45.08,153.85,Desktop
2023-08-12 10:00:00,Organic,1547,544,2035.0,39.37,222.96,Desktop
2023-08-12 11:00:00,Direct,987,1483,851.0,47.0,238.61,Mobile
2023-08-12 12:00:00,Direct,1582,1114,4444.0,41.91,182.67,Desktop
2023-08-12 13:00:00,Referral,1485,640,3417.0,41.84,178.0,Tablet
2023-08-12 14:00:00,Organic,1861,1275,8155.0,43.26,202.34,Desktop
2023-08-12 15:00:00,Social Media,164,499,997.0,55.96,68.45,Desktop
2023-08-12 16:00:00,Social Media,1220,866,5861.0,52.55,156.74,Tablet
2023-08-12 17:00:00,Social Media,720,1441,2509.0,55.55,134.12,Desktop
2023-08-12 18:00:00,Paid,950,916,6939.0,42.12,156.51,Mobile
2023-08-12 19:00:00,Referral,1755,608,1236.0,46.18,225.35,Tablet
2023-08-12 20:00:00,Organic,1510,814,1380.0,32.38,215.36,Tablet
2023-08-12 21:00:00,Paid,775,928,3169.0,41.38,152.06,Mobile
2023-08-12 22:00:00,Direct,1775,360,4499.0,44.51,165.84,Desktop
2023-08-12 23:00:00,Organic,1092,593,7862.0,36.44,247.24,Tablet
2023-08-13 00:00:00,Direct,492,1093,3174.0,39.02,187.62,Tablet
2023-08-13 01:00:00,Organic,1791,648,2845.0,46.91,209.17,Mobile
2023-08-13 02:00:00,Direct,1586,1265,941.0,44.43,162.77,Desktop
2023-08-13 03:00:00,Social Media,991,635,8531.0,58.83,149.03,Desktop
2023-08-13 04:00:00,Organic,561,796,2496.0,31.6,211.86,Mobile
2023-08-13 05:00:00,Paid,758,1466,1468.0,50.85,179.18,Desktop
2023-08-13 06:00:00,Organic,637,620,1307.0,33.13,240.74,Tablet
2023-08-13 07:00:00,Organic,839,732,5163.0,38.53,264.66,Mobile
2023-08-13 08:00:00,Organic,713,147,1901.0,27.8,208.66,Tablet
2023-08-13 09:00:00,Organic,1331,810,3753.0,41.62,307.0,Tablet
2023-08-13 10:00:00,Paid,1530,1464,3657.0,46.94,176.88,Mobile
2023-08-13 11:00:00,Organic,1221,111,6115.0,31.16,238.08,Tablet
2023-08-13 12:00:00,Organic,1394,790,435.0,40.96,276.16,Tablet
2023-08-13 13:00:00,Paid,1910,1415,3350.0,51.41,143.45,Desktop
2023-08-13 14:00:00,Referral,738,834,808.0,41.74,246.37,Desktop
2023-08-13 15:00:00,Organic,1734,369,512.0,28.56,213.93,Tablet
2023-08-13 16:00:00,Direct,222,916,1784.0,39.71,129.37,Tablet
2023-08-13 17:00:00,Referral,397,1386,7761.0,37.86,222.56,Desktop
2023-08-13 18:00:00,Organic,393,1414,6777.0,35.22,239.64,Tablet
2023-08-13 19:00:00,Direct,1718,866,2887.0,48.67,245.87,Desktop
2023-08-13 20:00:00,Direct,1722,158,1851.0,44.66,179.68,Desktop
2023-08-13 21:00:00,Organic,889,661,5168.0,41.59,238.87,Tablet
2023-08-13 22:00:00,Direct,841,780,2088.0,42.76,153.26,Tablet
2023-08-13 23:00:00,Paid,1666,213,1236.0,49.61,204.65,Tablet
2023-08-14 00:00:00,Organic,1766,1126,3484.0,34.85,159.9,Desktop
2023-08-14 01:00:00,Organic,121,809,4784.0,31.25,236.24,Tablet
2023-08-14 02:00:00,Direct,1136,1283,2937.0,39.91,226.12,Mobile
2023-08-14 03:00:00,Organic,1634,829,3922.0,30.39,291.02,Tablet
2023-08-14 04:00:00,Social Media,1945,732,4303.0,56.16,84.27,Tablet
2023-08-14 05:00:00,Direct,637,317,4814.0,42.5,216.67,Desktop
2023-08-14 06:00:00,Organic,1338,1118,8760.0,30.85,226.9,Tablet
2023-08-14 07:00:00,Referral,1213,582,4971.0,37.76,203.13,Desktop
2023-08-14 08:00:00,Organic,228,700,2315.0,30.99,264.68,Mobile
2023-08-14 09:00:00,Paid,522,1316,3630.0,50.78,155.26,Tablet
2023-08-14 10:00:00,Direct,1480,728,2856.0,41.02,234.66,Tablet
2023-08-14 11:00:00,Social Media,1402,1413,4046.0,55.73,120.21,Tablet
2023-08-14 12:00:00,Organic,1364,943,7432.0,40.43,252.42,Tablet
2023-08-14 13:00:00,Direct,320,494,5829.0,42.5,156.78,Tablet
2023-08-14 14:00:00,Organic,1109,880,4651.0,31.96,312.17,Mobile
2023-08-14 15:00:00,Organic,770,692,1611.0,31.56,199.35,Tablet
2023-08-14 16:00:00,Organic,661,518,2734.0,32.86,224.98,Mobile
2023-08-14 17:00:00,Organic,162,659,5153.0,33.47,238.31,Desktop
2023-08-14 18:00:00,Organic,630,431,3914.0,39.29,285.66,Tablet
2023-08-14 19:00:00,Organic,1322,173,6972.0,35.49,245.07,Tablet
2023-08-14 20:00:00,Referral,152,1463,2017.0,43.96,284.7,Desktop
2023-08-14 21:00:00,Direct,1556,1343,3377.0,42.97,174.54,Mobile
